0	0.001721743321000019
1	0.0017293526989998894
2	0.0017254538370000889
3	0.0016338782640000326
4	0.0015015129449998594
5	0.0014112686269999414
6	0.0012026272089999282
7	0.001202322978000326
8	0.001201817693999999
9	0.0012014654360000068
10	0.0010841610799998882
11	0.0010068083579998302
12	0.0010070933980000519
13	0.0010067293499999438
14	0.0010071836699999891
15	0.001007498532
16	0.0010075826390000772
17	0.001007614897999929
18	0.0010068859739999424
19	0.0009712245870002503
20	0.0008670235960001093
21	0.0008664686259998004
22	0.0008678451830000998
23	0.0008679668369999831
24	0.0008667270339999224
25	0.0008664903880000737
26	0.0008656256219999818
27	0.000866781184999837
28	0.0008670428519998838
29	0.0008673418019999132
30	0.0008670837659999224
31	0.0008667059199999299
32	0.0008667159359999915
33	0.000867323974000101
34	0.000866280483999958
35	0.0008698951260001026
36	0.0008677082569999752
37	0.0008673863889998475
38	0.0008372887760001788
39	0.0008117398419997811
40	0.0008105068179999645
41	0.0008143561859999978
42	0.0008115272909999476
43	0.0008111649080000235
44	0.000811677458999782
45	0.000810362409999868
46	0.0008094781169997986
47	0.0008106654549996503
48	0.0008118415109998974
49	0.0008114423379998926
50	0.0008098030470002868
51	0.0008114137209997807
52	0.0008122766150003711
53	0.0008107010700001642
54	0.0008105426590000208
55	0.0008121635889998517
56	0.0008115118800004668
57	0.0008120577979997851
58	0.0008109087710002425
59	0.000810119139999756
60	0.0008128480339998422
61	0.0008090807679999441
62	0.0008121231899996816
63	0.0008101942469998561
64	0.0008124641980001569
65	0.0008111421080000699
66	0.0008121601769998962
67	0.0008106063510001034
68	0.0008099069519998352
69	0.000810376863000329
70	0.0008089830390001683
71	0.0008103147410000138
72	0.0008105001649997238
73	0.0008088854469999657
74	0.0008107887740004001
75	0.0008108548179999957
76	0.0008764109620002497
77	0.0008762589880000179
78	0.0008756149070001131
79	0.0008746330939995914
80	0.0008717990560002703
81	0.0008746968359999416
82	0.0008758290060002877
83	0.0008759007259998842
84	0.0008735243929999116
85	0.0008744608979995404
86	0.0008746393079997005
87	0.0008731808700000558
88	0.0008788304980002974
89	0.0008745095360000619
90	0.0008734204209999345
91	0.0008770551780000913
92	0.0008724004210002938
93	0.0008974431809999714
94	0.000873737467000069
95	0.0008829513199997908
96	0.0008739976189998511
97	0.0008729134080004998
98	0.0008760124500001327
99	0.0008760743679999335
100	0.000876393898999595
101	0.0008743712149994852
102	0.0008762947239997058
103	0.0008750434300000619
104	0.0008736339569998113
105	0.0008733431839998506
106	0.0008761504409999927
107	0.0008718022429999332
108	0.0008767963730003318
109	0.0008716703280001073
110	0.0008731214600002774
111	0.0008743738859998298
112	0.000873528993999628
113	0.0008710650030001266
114	0.00087432264399996
115	0.0008773122699998911
116	0.0008753834360000498
117	0.0008712629499997323
118	0.0008738686069999062
119	0.0008775207739996057
120	0.0008717277119998243
121	0.0008722800339997435
122	0.0008718453859999046
123	0.0008744428579999519
124	0.0008731178730002967
125	0.000874672843999804
126	0.0008761385230000088
127	0.0008741620350001542
128	0.0008759847350000878
129	0.0008718064929996672
130	0.0008734663469997487
131	0.0008740398409997856
132	0.0008728950930005225
133	0.0008764736060001605
134	0.0008734342119995513
135	0.0008756689370002276
136	0.000870827697999914
137	0.0008764940549999097
138	0.0008737056739998365
139	0.0008774447210001311
140	0.0008747414779996912
141	0.0008758720900000865
142	0.0008753980670002198
143	0.0008741297459999941
144	0.0008761680630003638
145	0.0008753628539996043
146	0.0008730463930002085
147	0.0008706543170004014
148	0.0008747193570002308
149	0.0008740013380001413
150	0.0008761155200000984
151	0.0011517635560003327
152	0.00114926445500015
153	0.0011632447869997125
154	0.0011598174440002253
155	0.0011540900959995499
156	0.0011531581019997928
157	0.0011555613949998926
158	0.0011560199990003077
159	0.0011549677249997785
160	0.0011505132929997897
161	0.0011536941599999294
162	0.0011544785820001384
163	0.0011551565049998662
164	0.0011499752240000025
165	0.001154288552999902
166	0.001153368879999903
167	0.001153401212000006
168	0.0011528153910000468
169	0.001157701802999668
170	0.001154339558000061
171	0.0011492045400000844
172	0.0011507994469998266
173	0.001151454548000004
174	0.001190539795000575
175	0.0014119190549999985
176	0.0011554791939997248
177	0.0011610335350003425
178	0.0011548625779999498
179	0.0011509218449999139
180	0.001156082286999833
181	0.0011539141150001344
182	0.0011586844450000053
183	0.0011536830529997244
184	0.0011597942410004974
185	0.0011500407690002703
186	0.0011580156060000493
187	0.001153368448000038
188	0.0011567615229997163
189	0.001152611012000421
190	0.0011522189249998864
191	0.0011573708479998568
192	0.001152371173999996
193	0.0011545492920002406
194	0.0011555490660002195
195	0.0011481184319998762
196	0.001161001011999986
197	0.0011539232729996342
198	0.0011535024390004198
199	0.0011585717329999172
200	0.0011508363120000236
201	0.0011547047319998569
202	0.0011629114290000757
